1508230681775808516,exoskeleton_s,2022-03-27 23:53:10+00:00,en,Will Smith better win his damn Oscar tonight.
1508230678135001089,R3QwSt,2022-03-27 23:53:09+00:00,en,No one:   Me at 3am: WILL SMITH IS THE SCUM OF THE EARTH. ARFF ARF
1508230671566790660,GeeksOfColor,2022-03-27 23:53:08+00:00,en,Will Smith and Jada Pinkett-Smith are a stunning pair at the #Oscars https://t.co/c7RgzRyitK
1508230650641453057,vaityislas,2022-03-27 23:53:03+00:00,en,#Oscars #TNTLA    Vamos Will Smith
1508230648179343375,Louisiana_Cat,2022-03-27 23:53:02+00:00,en,Would love to see Will Smith win best actor for #KingRichard. #AcademyAwards  #AcademyAwards2022 #Oscar #Oscars2022 #RedCarpet https://t.co/P4DqRQdR3y
1508230640659013633,dv0nch,2022-03-27 23:53:00+00:00,en,@stephenasmith @willpackerprods @willsmith Don’t care USA are clapping Panamas cheeks rn
1508230635718160384,S_C_Jr,2022-03-27 23:52:59+00:00,en,Rooting for Will Smith and Beyoncé! #Oscars 🤞🏿
1508230614683631622,mrwojo586,2022-03-27 23:52:54+00:00,en,@stephenasmith @willpackerprods @willsmith What a waste of time
1508230587198418945,UPROXX,2022-03-27 23:52:48+00:00,en,The stars of #KingRichard! Both Will Smith and Aunjanue Ellis are nominated for awards tonight. #Oscars https://t.co/ZAgDVUKuYf
1759954633068335606,oneminutehacks,2024-02-20 14:54:17+00:00,en,"From the bone-chilling anglerfish to the enigmatic depths of the Mariana Trench, explore the haunting tales and unearthly creatures that will send shivers down your spine. Here are."
1508230580714057737,carmenlexis,2022-03-27 23:52:46+00:00,en,BRUHHHHH WILL SMITH WATCHED MY STORY 😭😭😭😭❤️❤️❤️❤️ I’m dead!
1508230569028911104,hannahromanovah,2022-03-27 23:52:43+00:00,en,@BatWilson2 It's not my opinion batsy it's a fact she literally won that award same to will Smith https://t.co/nS7UVwwZsi
